class,method_name,count
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearCacheRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearCacheResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearCacheResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearCacheResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearCacheResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$ClearTableFromCacheResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateFunctionRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateFunctionRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateFunctionRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateFunctionRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateFunctionRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateSchemaRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateSchemaRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateSchemaRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateSchemaRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateSchemaRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateTableRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateTableRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateTableRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$CreateTableRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropColumnRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropColumnRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropColumnRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropColumnRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropFunctionRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropFunctionRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropFunctionRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropFunctionRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropFunctionRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropSchemaRequest,getSchemaMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropSchemaRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropSchemaRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropSchemaRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropSchemaRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropTableRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropTableRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropTableRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropTableRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$DropTableRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetFunctionsRequest,getFunctionNamesList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetFunctionsRequest,getFunctionTimestampsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetFunctionsRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetFunctionsRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetFunctionsRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetFunctionsRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetSchemaRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetSchemaRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetSchemaRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetSchemaRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetTableRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetTableRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetTableRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetTableRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$GetVersionResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,getFunctionList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,getFunctionOrBuilderList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,getSharedTablesToDeleteList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,getSharedTablesToDeleteOrBuilderList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,getTablesToDeleteList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$MetaDataResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$SharedTableState,getColumnsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$SharedTableState,getColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$SharedTableState,getPhysicalNamesList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$SharedTableState,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$SharedTableState,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$SharedTableState$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$UpdateIndexStateRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$UpdateIndexStateRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$UpdateIndexStateRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$UpdateIndexStateRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.MetaDataProtos$UpdateIndexStateRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunction,getArgumentsList,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunction,getArgumentsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunction,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunction,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunction$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunctionArg,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunctionArg,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunctionArg$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PFunctionProtos$PFunctionArg$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts,getByteCountsList,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts,getGuidePostsList,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts,getRowCountsList,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PGuidePostsProtos$PGuidePosts$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PSchemaProtos$PSchema,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PSchemaProtos$PSchema,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PSchemaProtos$PSchema$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PSchemaProtos$PSchema$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PTableProtos$ConditionTTL,getTtlExpressionColumnsList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$ConditionTTL,getTtlExpressionColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$ConditionTTL,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$ConditionTTL,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$ConditionTTL$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PTableProtos$EncodedCQCounter,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$EncodedCQCounter,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$EncodedCQCounter$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PTableProtos$EncodedCQCounter$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PTableProtos$LiteralTTL,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$LiteralTTL,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$LiteralTTL$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PTableProtos$LiteralTTL$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PColumn,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PColumn,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PColumn$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PColumn$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getColumnsList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getEncodedCQCountersList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getEncodedCQCountersOrBuilderList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getIndexesList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getIndexesOrBuilderList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,getPhysicalNamesList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTable$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTableStats,getValuesList,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTableStats,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTableStats,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$PTableStats$Builder,clone,1
org.apache.phoenix.coprocessor.generated.PTableProtos$TTLExpression,NOVALUE,1
org.apache.phoenix.coprocessor.generated.PTableProtos$TTLExpression,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.PTableProtos$TTLExpression$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateHAGroupStoreClientResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCache,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCache,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCache$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCache$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheRequest,getInvalidateServerMetadataCacheRequestsList,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheRequest,getInvalidateServerMetadataCacheRequestsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$InvalidateServerMetadataCacheResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$LastDDLTimestampRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$LastDDLTimestampRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$LastDDLTimestampRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$LastDDLTimestampRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampRequest,getLastDDLTimestampRequestsList,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampRequest,getLastDDLTimestampRequestsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.RegionServerEndpointProtos$ValidateLastDDLTimestampResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCacheFactoryProtos$ServerCacheFactory,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCacheFactoryProtos$ServerCacheFactory,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCacheFactoryProtos$ServerCacheFactory$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCacheFactoryProtos$ServerCacheFactory$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$AddServerCacheResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnInfo,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnInfo,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnInfo$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnInfo$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnReference,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnReference,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnReference$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ColumnReference$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ImmutableBytesWritable,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ImmutableBytesWritable,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ImmutableBytesWritable$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$ImmutableBytesWritable$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getDataTableColRefForCoveredColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getDataTableColRefForCoveredColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexTableColRefForCoveredColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexTableColRefForCoveredColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexWhereColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexWhereColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexedColumnInfoList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexedColumnInfoOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexedColumnTypeOrdinalList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexedColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,getIndexedColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$IndexMaintainer$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheResponse,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheResponse,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheResponse$Builder,clone,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$RemoveServerCacheResponse$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getNewTableColRefForCoveredColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getNewTableColRefForCoveredColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getNewTableColumnInfoList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getNewTableColumnInfoOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getNewTableColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getNewTableColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getOldTableColRefForCoveredColumnsList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,getOldTableColRefForCoveredColumnsOrBuilderList,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,NOVALUE,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.ServerCachingProtos$TransformMaintainer$Builder,clone,1
org.apache.phoenix.coprocessor.generated.TaskMetaDataProtos$TaskMutateRequest,getTableMetadataMutationsList,1
org.apache.phoenix.coprocessor.generated.TaskMetaDataProtos$TaskMutateRequest,NOVALUE,1
org.apache.phoenix.coprocessor.generated.TaskMetaDataProtos$TaskMutateRequest,&lt;init&gt;,1
org.apache.phoenix.coprocessor.generated.TaskMetaDataProtos$TaskMutateRequest$Builder,clone,1
org.apache.phoenix.coprocessor.generated.TaskMetaDataProtos$TaskMutateRequest$Builder,maybeForceBuilderInitialization,1
org.apache.phoenix.coprocessor.tasks.CdcStreamPartitionMetadataTask,run,1
org.apache.phoenix.coprocessor.tasks.IndexRebuildTask,checkCurrentResult,1
org.apache.phoenix.coprocessorclient.InvalidateServerMetadataCacheRequest,getSchemaName,1
org.apache.phoenix.coprocessorclient.InvalidateServerMetadataCacheRequest,getTableName,1
org.apache.phoenix.coprocessorclient.InvalidateServerMetadataCacheRequest,getTenantId,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$MetaDataMutationResult,getColumnName,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$MetaDataMutationResult,getFamilyName,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$MetaDataMutationResult,getFunctions,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$MetaDataMutationResult,getSharedTablesToDelete,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$MetaDataMutationResult,getTableNamesToDelete,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$SharedTableState,getColumns,1
org.apache.phoenix.coprocessorclient.MetaDataProtocol$SharedTableState,getPhysicalNames,1
org.apache.phoenix.coprocessorclient.ScanRegionObserverConstants,NOVALUE,1
org.apache.phoenix.coprocessorclient.TableInfo,getSchemaName,1
org.apache.phoenix.coprocessorclient.TableInfo,getTableName,1
org.apache.phoenix.coprocessorclient.TableInfo,getTenantId,1
org.apache.phoenix.coprocessorclient.TableTTLInfo,getEntityName,1
org.apache.phoenix.coprocessorclient.TableTTLInfo,getMatchPattern,1
org.apache.phoenix.coprocessorclient.TableTTLInfo,getPhysicalTableName,1
org.apache.phoenix.coprocessorclient.TableTTLInfo,getTenantId,1
org.apache.phoenix.coprocessorclient.WhereConstantParser,getConnectionlessConnection,1
org.apache.phoenix.coprocessorclient.metrics.MetricsPhoenixCoprocessorSourceFactory,&lt;init&gt;,1
org.apache.phoenix.exception.SQLExceptionInfo,getRootCause,1
org.apache.phoenix.exception.SQLExceptionInfo$Builder,setRootCause,1
org.apache.phoenix.execute.AggregatePlan,getScans,1
org.apache.phoenix.execute.AggregatePlan,getSplits,1
org.apache.phoenix.execute.BaseQueryPlan,iterator,1
org.apache.phoenix.execute.BaseQueryPlan,getContext,1
org.apache.phoenix.execute.BaseQueryPlan,getTableRef,1
org.apache.phoenix.execute.ClientProcessingPlan,getContext,1
org.apache.phoenix.execute.ClientProcessingPlan,getTableRef,1
org.apache.phoenix.execute.ClientScanPlan,&lt;init&gt;,1
org.apache.phoenix.execute.ClientScanPlan,getOutputOrderBys,1
org.apache.phoenix.execute.CommitException,getUncommittedStatementIndexes,1
org.apache.phoenix.execute.CommitException,&lt;init&gt;,1
org.apache.phoenix.execute.CursorFetchPlan,iterator,1
org.apache.phoenix.execute.HashJoinPlan,getEstimates,1
org.apache.phoenix.execute.HashJoinPlan,getSourceRefs,1
org.apache.phoenix.execute.HashJoinPlan,getSubPlans,1
org.apache.phoenix.execute.MutationState,&lt;init&gt;,1
org.apache.phoenix.execute.MutationState,getConnection,1
org.apache.phoenix.execute.MutationState,getMutationMetricQueue,1
org.apache.phoenix.execute.MutationState,getPhoenixTransactionContext,1
org.apache.phoenix.execute.MutationState,getReadMetricQueue,1
org.apache.phoenix.execute.MutationState,setReadMetricQueue,1
org.apache.phoenix.execute.MutationState,join,1
org.apache.phoenix.execute.MutationState,sendMutations,1
org.apache.phoenix.execute.MutationState$RowMutationState,getColumnValues,1
