class,method_name,count
org.apache.maven.toolchain.model.WrapperProperties,getProperty,1
org.apache.maven.toolchain.v4.MavenToolchainsMerger$MergingList,NOVALUE,1
org.apache.maven.toolchain.v4.MavenToolchainsStaxReader,parseTrackableBase,1
org.apache.maven.toolchain.v4.MavenToolchainsStaxWriter,writeList,1
org.apache.maven.toolchain.v4.MavenToolchainsTransformer,transformToolchainModel_Provides,1
org.apache.maven.toolchain.v4.MavenToolchainsTransformer,transformToolchainModel_Type,1
org.apache.maven.usability.plugin.Expression,getApiMethods,1
org.apache.maven.usability.plugin.Expression,getCliOptions,1
org.apache.maven.usability.plugin.Expression,setApiMethods,1
org.apache.maven.usability.plugin.Expression,setCliOptions,1
org.apache.maven.usability.plugin.ExpressionDocumentation,getExpressions,1
org.apache.maven.usability.plugin.ExpressionDocumentation,getExpressionsBySyntax,1
org.apache.maven.usability.plugin.ExpressionDocumentation,setExpressions,1
org.apache.maven.usability.plugin.io.xpp3.ParamdocXpp3Reader,getDoubleValue,1
org.apache.maven.usability.plugin.io.xpp3.ParamdocXpp3Reader,getFloatValue,1
org.apache.maven.usability.plugin.io.xpp3.ParamdocXpp3Reader,getIntegerValue,1
org.apache.maven.usability.plugin.io.xpp3.ParamdocXpp3Reader,getLongValue,1
org.apache.maven.usability.plugin.io.xpp3.ParamdocXpp3Reader,getBooleanValue,1
org.apache.maven.usability.plugin.io.xpp3.ParamdocXpp3Reader,getDateValue,1
org.fusesource.jansi.Ansi,&lt;init&gt;,1
org.slf4j.simple.OutputChoice,&lt;init&gt;,1
org.slf4j.simple.SimpleLoggerConfiguration,computeOutputChoice,1
org.slf4j.simple.SimpleLoggerConfiguration,NOVALUE,1
org.slf4j.simple.SimpleServiceProvider,NOVALUE,1
