class,count
org.apache.maven.api.model.DependencyManagement,1
org.apache.maven.api.model.DeploymentRepository,1
org.apache.maven.api.model.DistributionManagement$Builder,1
org.apache.maven.api.model.Exclusion$Builder,1
org.apache.maven.api.model.Extension$Builder,1
org.apache.maven.api.model.InputLocation,1
org.apache.maven.api.model.IssueManagement$Builder,1
org.apache.maven.api.model.License$Builder,1
org.apache.maven.api.model.MailingList,1
org.apache.maven.api.model.Notifier,1
org.apache.maven.api.model.Notifier$Builder,1
org.apache.maven.api.model.Organization$Builder,1
org.apache.maven.api.model.PluginExecution,1
org.apache.maven.api.model.PluginExecution$Builder,1
org.apache.maven.api.model.Relocation$Builder,1
org.apache.maven.api.model.ReportPlugin$Builder,1
org.apache.maven.api.model.ReportSet,1
org.apache.maven.api.model.ReportSet$Builder,1
org.apache.maven.api.model.Reporting,1
org.apache.maven.api.model.Repository,1
org.apache.maven.api.model.Repository$Builder,1
org.apache.maven.api.model.RepositoryPolicy$Builder,1
org.apache.maven.api.model.Site$Builder,1
org.apache.maven.api.plugin.descriptor.MojoDescriptor,1
org.apache.maven.api.plugin.descriptor.MojoDescriptor$Builder,1
org.apache.maven.api.plugin.descriptor.PluginDescriptor,1
org.apache.maven.api.plugin.descriptor.PluginDescriptor$Builder,1
org.apache.maven.api.plugin.descriptor.Requirement$Builder,1
org.apache.maven.api.plugin.descriptor.lifecycle.Execution,1
org.apache.maven.api.plugin.descriptor.lifecycle.Lifecycle,1
org.apache.maven.api.plugin.descriptor.lifecycle.LifecycleConfiguration,1
org.apache.maven.api.plugin.descriptor.lifecycle.Phase,1
org.apache.maven.api.services.ArtifactCoordinateFactoryRequest$ArtifactFactoryRequestBuilder,1
org.apache.maven.api.services.ArtifactFactoryRequest$ArtifactFactoryRequestBuilder,1
org.apache.maven.api.services.ArtifactInstallerRequest$ArtifactInstallerRequestBuilder,1
org.apache.maven.api.services.BaseRequest,1
org.apache.maven.api.services.DependencyCollectorRequest$DependencyCollectorRequestBuilder,1
org.apache.maven.api.services.DependencyCoordinateFactoryRequest$DependencyCoordinateFactoryRequestBuilder,1
org.apache.maven.api.services.DependencyResolverRequest$DependencyResolverRequestBuilder$DefaultDependencyResolverRequest,1
org.apache.maven.api.services.PathSource,1
org.apache.maven.api.services.ProjectBuilderRequest$ProjectBuilderRequestBuilder,1
org.apache.maven.api.services.ProjectManager,1
org.apache.maven.api.services.SettingsBuilderRequest$SettingsBuilderRequestBuilder,1
org.apache.maven.api.services.ToolchainsBuilderRequest$ToolchainsBuilderRequestBuilder,1
org.apache.maven.api.services.VersionRangeResolverRequest$VersionResolverRequestBuilder,1
org.apache.maven.api.services.VersionResolverRequest$VersionResolverRequestBuilder,1
org.apache.maven.api.settings.ActivationFile$Builder,1
org.apache.maven.api.settings.ActivationOS$Builder,1
org.apache.maven.api.settings.ActivationProperty$Builder,1
org.apache.maven.api.settings.InputLocation,1
org.apache.maven.api.settings.Repository$Builder,1
org.apache.maven.api.settings.Server$Builder,1
org.apache.maven.api.toolchain.InputLocation,1
org.apache.maven.api.toolchain.PersistedToolchains,1
org.apache.maven.api.toolchain.ToolchainModel,1
org.apache.maven.artifact.factory.DefaultArtifactFactory,1
org.apache.maven.artifact.handler.manager.LegacyArtifactHandlerManager,1
org.apache.maven.artifact.manager.DefaultWagonManager,1
org.apache.maven.artifact.manager.WagonConfigurationException,1
org.apache.maven.artifact.manager.WagonManager,1
org.apache.maven.artifact.metadata.AbstractArtifactMetadata,1
org.apache.maven.artifact.metadata.ArtifactMetadata,1
org.apache.maven.artifact.metadata.ArtifactMetadataRetrievalException,1
org.apache.maven.artifact.metadata.ArtifactMetadataSource,1
org.apache.maven.artifact.metadata.ResolutionGroup,1
org.apache.maven.artifact.repository.metadata.ArtifactRepositoryMetadata,1
org.apache.maven.artifact.repository.metadata.BaseObject,1
org.apache.maven.artifact.repository.metadata.MetadataBridge,1
org.apache.maven.artifact.repository.metadata.Plugin,1
org.apache.maven.artifact.repository.metadata.RepositoryMetadataDeploymentException,1
org.apache.maven.artifact.repository.metadata.RepositoryMetadataInstallationException,1
org.apache.maven.artifact.repository.metadata.Snapshot,1
org.apache.maven.artifact.repository.metadata.SnapshotVersion,1
org.apache.maven.artifact.repository.metadata.WrapperProperties,1
org.apache.maven.artifact.resolver.WarningResolutionListener,1
org.apache.maven.artifact.resolver.filter.CumulativeScopeArtifactFilter,1
org.apache.maven.artifact.resolver.filter.ExclusionArtifactFilter,1
org.apache.maven.artifact.resolver.filter.ExclusionSetFilter,1
org.apache.maven.artifact.resolver.filter.IncludesArtifactFilter,1
org.apache.maven.artifact.versioning.ComparableVersion$CombinationItem,1
org.apache.maven.artifact.versioning.ComparableVersion$IntItem,1
org.apache.maven.artifact.versioning.ComparableVersion$ListItem,1
org.apache.maven.artifact.versioning.ComparableVersion$LongItem,1
org.apache.maven.artifact.versioning.ManagedVersionMap,1
org.apache.maven.artifact.versioning.VersionRange,1
org.apache.maven.building.FileSource,1
org.apache.maven.building.StringSource,1
org.apache.maven.building.UrlSource,1
org.apache.maven.cli.CLIManager,1
org.apache.maven.cli.event.DefaultEventSpyContext,1
org.apache.maven.cli.internal.extension.io.CoreExtensionsStaxWriter,1
org.apache.maven.cli.internal.extension.model.CoreExtensions,1
org.apache.maven.cli.logging.impl.UnsupportedSlf4jBindingConfiguration,1
org.apache.maven.di.impl.Binding,1
org.apache.maven.di.impl.BindingInitializer,1
org.apache.maven.di.impl.Types$ParameterizedTypeImpl,1
org.apache.maven.execution.BuildSummary,1
org.apache.maven.execution.DefaultBuildResumptionDataRepository,1
org.apache.maven.extension.internal.CoreExports,1
org.apache.maven.graph.DefaultGraphBuilder,1
org.apache.maven.internal.impl.AbstractSession,1
org.apache.maven.internal.impl.DefaultArtifactDeployer,1
org.apache.maven.internal.impl.DefaultArtifactInstaller,1
org.apache.maven.internal.impl.DefaultMessageBuilder,1
org.apache.maven.internal.impl.DefaultModelVersionParser$DefaultVersion,1
org.apache.maven.internal.impl.DefaultModelVersionParser$DefaultVersionConstraint,1
org.apache.maven.internal.impl.DefaultModelVersionParser$DefaultVersionRange,1
org.apache.maven.internal.impl.DefaultProjectManager,1
org.apache.maven.internal.impl.DefaultToolchainsXmlFactory,1
org.apache.maven.internal.impl.EventSpyImpl,1
org.apache.maven.internal.impl.MappedCollection,1
org.apache.maven.internal.impl.MappedList,1
org.apache.maven.internal.impl.model.DefaultInheritanceAssembler,1
org.apache.maven.internal.impl.model.DefaultModelBuilder,1
org.apache.maven.internal.impl.model.DefaultModelBuilderResult,1
org.apache.maven.internal.impl.model.DefaultModelTransformerContext$Holder,1
org.apache.maven.internal.impl.model.DefaultModelTransformerContextBuilder$1,1
org.apache.maven.internal.impl.model.DefaultModelValidator$ActivationWalker,1
org.apache.maven.internal.impl.model.Graph$CycleDetectedException,1
org.apache.maven.internal.impl.resolver.LocalSnapshotMetadata,1
org.apache.maven.internal.impl.resolver.PluginsMetadataGenerator,1
org.apache.maven.internal.impl.resolver.RemoteSnapshotMetadata,1
org.apache.maven.internal.impl.resolver.RemoteSnapshotMetadataGenerator,1
org.apache.maven.internal.impl.resolver.VersionsMetadata,1
org.apache.maven.internal.transformation.impl.TransformedArtifact,1
org.apache.maven.lifecycle.DefaultLifecycleExecutor,1
org.apache.maven.lifecycle.MavenExecutionPlan,1
org.apache.maven.lifecycle.internal.DefaultLifecycleStarter,1
org.apache.maven.lifecycle.internal.MojoDescriptorCreator,1
org.apache.maven.lifecycle.internal.MojoExecutor,1
org.apache.maven.lifecycle.internal.PhaseRecorder,1
org.apache.maven.lifecycle.internal.TaskSegment,1
org.apache.maven.lifecycle.internal.builder.BuilderCommon,1
org.apache.maven.lifecycle.internal.builder.multithreaded.ThreadOutputMuxer$ThreadBoundPrintStream,1
org.apache.maven.lifecycle.providers.AbstractLifecycleProvider,1
org.apache.maven.lifecycle.providers.packaging.AbstractLifecycleMappingProvider,1
org.apache.maven.logwrapper.LogLevelRecorder,1
org.apache.maven.metadata.v4.MetadataStaxReader,1
org.apache.maven.model.Activation,1
org.apache.maven.model.ActivationFile,1
org.apache.maven.model.ActivationOS,1
org.apache.maven.model.ActivationProperty,1
org.apache.maven.model.BaseObject,1
org.apache.maven.model.ConfigurationContainer,1
org.apache.maven.model.Contributor,1
org.apache.maven.model.DistributionManagement,1
org.apache.maven.model.Exclusion,1
org.apache.maven.model.Extension,1
org.apache.maven.model.IssueManagement,1
org.apache.maven.model.License,1
org.apache.maven.model.MailingList,1
org.apache.maven.model.Notifier,1
org.apache.maven.model.Organization,1
org.apache.maven.model.Parent,1
org.apache.maven.model.PatternSet,1
org.apache.maven.model.Prerequisites,1
org.apache.maven.model.Relocation,1
org.apache.maven.model.RepositoryBase,1
org.apache.maven.model.RepositoryPolicy,1
org.apache.maven.model.Scm,1
org.apache.maven.model.Site,1
org.apache.maven.model.WrapperProperties,1
org.apache.maven.model.building.ArtifactModelSource,1
org.apache.maven.model.building.DefaultModelBuilder,1
org.apache.maven.model.building.DefaultModelBuilderFactory$1$1,1
org.apache.maven.model.building.DefaultTransformerContextBuilder$1,1
org.apache.maven.model.building.FilterModelBuildingRequest,1
org.apache.maven.model.building.Graph$CycleDetectedException,1
org.apache.maven.model.building.ModelBuildingException,1
org.apache.maven.model.inheritance.DefaultInheritanceAssembler,1
org.apache.maven.model.io.DefaultModelWriter,1
org.apache.maven.model.merge.MavenModelMerger,1
org.apache.maven.model.superpom.DefaultSuperPomProvider,1
org.apache.maven.model.v4.MavenMerger$MergingList,1
org.apache.maven.model.validation.DefaultModelValidator$ActivationWalker,1
org.apache.maven.plugin.PluginParameterExpressionEvaluatorV4,1
org.apache.maven.plugin.descriptor.io.PluginDescriptorStaxWriter,1
org.apache.maven.plugin.internal.DefaultPluginDependenciesResolver,1
org.apache.maven.plugin.internal.DefaultPluginValidationManager,1
org.apache.maven.plugin.internal.DeprecatedCoreExpressionValidator,1
org.apache.maven.plugin.internal.ReadOnlyPluginParametersValidator,1
org.apache.maven.project.DefaultMavenProjectHelper,1
org.apache.maven.project.DefaultModelBuildingListener,1
org.apache.maven.project.DefaultProjectDependenciesResolver,1
org.apache.maven.project.artifact.ProjectArtifactMetadata,1
org.apache.maven.project.interpolation.BuildTimestampValueSource,1
org.apache.maven.project.interpolation.StringSearchModelInterpolator$InterpolateObjectAction,1
org.apache.maven.repository.MetadataGraph,1
org.apache.maven.repository.MetadataGraphNode,1
org.apache.maven.repository.internal.DefaultModelVersionParser$DefaultVersion,1
org.apache.maven.repository.internal.DefaultModelVersionParser$DefaultVersionConstraint,1
org.apache.maven.repository.internal.DefaultModelVersionParser$DefaultVersionRange,1
org.apache.maven.repository.internal.PluginsMetadataGenerator,1
org.apache.maven.repository.internal.RemoteSnapshotMetadataGenerator,1
org.apache.maven.repository.legacy.DefaultUpdateCheckManager,1
org.apache.maven.repository.legacy.resolver.transform.DefaultArtifactTransformationManager,1
org.apache.maven.repository.metadata.DefaultClasspathTransformation$ClasspathGraphVisitor,1
org.apache.maven.settings.Activation,1
org.apache.maven.settings.ActivationFile,1
org.apache.maven.settings.ActivationOS,1
org.apache.maven.settings.ActivationProperty,1
org.apache.maven.settings.BaseObject,1
org.apache.maven.settings.RepositoryPolicy,1
org.apache.maven.settings.TrackableBase,1
org.apache.maven.settings.WrapperProperties,1
org.apache.maven.settings.building.DefaultSettingsBuilder,1
org.apache.maven.settings.io.DefaultSettingsWriter,1
org.apache.maven.settings.v4.SettingsMerger$MergingList,1
org.apache.maven.settings.v4.SettingsStaxReader,1
org.apache.maven.slf4j.MavenServiceProvider,1
org.apache.maven.toolchain.DefaultToolchain,1
org.apache.maven.toolchain.DefaultToolchainManager,1
org.apache.maven.toolchain.model.BaseObject,1
org.apache.maven.toolchain.model.TrackableBase,1
org.apache.maven.toolchain.model.WrapperProperties,1
org.apache.maven.toolchain.v4.MavenToolchainsMerger$MergingList,1
org.apache.maven.toolchain.v4.MavenToolchainsStaxReader,1
org.apache.maven.toolchain.v4.MavenToolchainsStaxWriter,1
org.fusesource.jansi.Ansi,1
org.slf4j.simple.OutputChoice,1
org.slf4j.simple.SimpleServiceProvider,1
