class,count
org.apache.cassandra.service.StartupChecks$8,2
org.apache.cassandra.service.StorageProxy,2
org.apache.cassandra.service.paxos.PaxosState,2
org.apache.cassandra.service.reads.repair.AbstractReadRepair,2
org.apache.cassandra.streaming.SessionSummary,2
org.apache.cassandra.streaming.StreamSession,2
org.apache.cassandra.tools.BootstrapMonitor,2
org.apache.cassandra.tools.NodeTool$NodeToolCmd,2
org.apache.cassandra.tools.StandaloneSSTableUtil$Options$FileType,2
org.apache.cassandra.tools.Util$TermHistogram$1,2
org.apache.cassandra.tools.nodetool.DescribeCluster,2
org.apache.cassandra.tools.nodetool.SetConcurrency,2
org.apache.cassandra.tracing.TraceState,2
org.apache.cassandra.transport.Client,2
org.apache.cassandra.transport.Event$SchemaChange,2
org.apache.cassandra.transport.Message$Response,2
org.apache.cassandra.transport.Server$Builder,2
org.apache.cassandra.transport.SimpleClient,2
org.apache.cassandra.transport.messages.AuthChallenge,2
org.apache.cassandra.transport.messages.AuthResponse,2
org.apache.cassandra.transport.messages.AuthSuccess,2
org.apache.cassandra.transport.messages.ErrorMessage$1,2
org.apache.cassandra.utils.CounterId,2
org.apache.cassandra.utils.FastByteOperations,2
org.apache.cassandra.utils.GuidGenerator,2
org.apache.cassandra.utils.HeapUtils,2
org.apache.cassandra.utils.IntegerInterval$Set,2
org.apache.cassandra.utils.MergeIterator$Candidate,2
org.apache.cassandra.utils.MerkleTree$TreeRange,2
org.apache.cassandra.utils.MurmurHash,2
org.apache.cassandra.utils.btree.BTree,2
org.apache.cassandra.utils.btree.BTreeSet,2
org.apache.cassandra.utils.btree.TreeCursor,2
org.apache.cassandra.utils.memory.BufferPool,2
org.apache.cassandra.utils.memory.BufferPool$Chunk,2
org.apache.cassandra.audit.AuditLogManager,1
org.apache.cassandra.auth.CassandraAuthorizer,1
org.apache.cassandra.auth.CassandraLoginModule,1
org.apache.cassandra.auth.CassandraPrincipal,1
org.apache.cassandra.auth.CassandraRoleManager,1
org.apache.cassandra.auth.JMXResource,1
org.apache.cassandra.auth.RoleOptions,1
org.apache.cassandra.batchlog.BatchlogManager$ReplayingBatch,1
org.apache.cassandra.cache.AutoSavingCache$Writer,1
org.apache.cassandra.cache.CaffeineCache,1
org.apache.cassandra.cache.ChunkCache,1
org.apache.cassandra.cache.ChunkCache$CachingRebufferer,1
org.apache.cassandra.cache.ChunkCache$Key,1
org.apache.cassandra.cache.InstrumentingCache,1
org.apache.cassandra.cache.KeyCacheKey,1
org.apache.cassandra.cache.RefCountedMemory,1
org.apache.cassandra.concurrent.AbstractLocalAwareExecutorService$FutureTask,1
org.apache.cassandra.concurrent.NamedThreadFactory,1
org.apache.cassandra.concurrent.SEPExecutor,1
org.apache.cassandra.config.DatabaseDescriptor$ByteUnit,1
org.apache.cassandra.config.EncryptionOptions$ServerEncryptionOptions,1
org.apache.cassandra.config.ParameterizedClass,1
org.apache.cassandra.config.TransparentDataEncryptionOptions,1
org.apache.cassandra.config.YamlConfigurationLoader,1
org.apache.cassandra.cql3.BatchQueryOptions,1
org.apache.cassandra.cql3.CQL3Type$Native,1
org.apache.cassandra.cql3.CQL3Type$Tuple,1
