class,count
org.apache.cassandra.db.compression.ZstdCompressionDictionary,2
org.apache.cassandra.db.filter.ColumnFilter$SelectionColumnFilter,2
org.apache.cassandra.db.filter.RowFilter$Expression,2
org.apache.cassandra.db.filter.RowFilter$Expression$Serializer,2
org.apache.cassandra.db.marshal.LegacyTimeUUIDType,2
org.apache.cassandra.db.marshal.ListType,2
org.apache.cassandra.db.marshal.NumberType$NumberArgumentDeserializer,2
org.apache.cassandra.db.marshal.TimeUUIDType,2
org.apache.cassandra.db.memtable.AbstractMemtable,2
org.apache.cassandra.db.memtable.AbstractMemtableWithCommitlog,2
org.apache.cassandra.db.memtable.Flushing$FlushRunnable,2
org.apache.cassandra.db.rows.AbstractUnfilteredRowIterator,2
org.apache.cassandra.db.rows.ArrayCell,2
org.apache.cassandra.db.rows.ArtificialBoundMarker,2
org.apache.cassandra.db.rows.ColumnData,2
org.apache.cassandra.db.rows.ComplexColumnData,2
org.apache.cassandra.db.rows.ComplexColumnData$Builder,2
org.apache.cassandra.db.rows.RangeTombstoneMarker$Merger,2
org.apache.cassandra.db.rows.RowAndDeletionMergeIterator,2
org.apache.cassandra.db.streaming.CassandraEntireSSTableStreamWriter,2
org.apache.cassandra.db.streaming.CassandraStreamReader,2
org.apache.cassandra.db.streaming.CassandraStreamWriter,2
org.apache.cassandra.db.tries.InMemoryTrie,2
org.apache.cassandra.db.tries.TrieValuesIterator,2
org.apache.cassandra.db.virtual.AbstractMutableVirtualTable$ColumnValues,2
org.apache.cassandra.db.virtual.AbstractVirtualTable,2
org.apache.cassandra.db.virtual.AccordDebugKeyspace,2
org.apache.cassandra.db.virtual.SimpleDataSet,2
org.apache.cassandra.dht.ByteOrderedPartitioner$1,2
org.apache.cassandra.dht.ByteOrderedPartitioner$BytesToken,2
org.apache.cassandra.dht.tokenallocator.OfflineTokenAllocator$FakeNode,2
org.apache.cassandra.fql.FullQueryLogger$Batch,2
org.apache.cassandra.fqltool.QueryReplayer,2
org.apache.cassandra.fqltool.ResultStore$ColumnDefsReader,2
org.apache.cassandra.fqltool.StoredResultSet,2
org.apache.cassandra.gms.ArrayBackedBoundedStats,2
org.apache.cassandra.gms.ArrivalWindow,2
org.apache.cassandra.gms.GossipDigestAck,2
org.apache.cassandra.gms.NewGossiper$ShadowRoundHandler,2
org.apache.cassandra.index.accord.CheckpointIntervalArrayIndex$CheckpointReader,2
org.apache.cassandra.index.accord.CheckpointIntervalArrayIndex$CheckpointWriter,2
