class,method_name,field_name,count
org.apache.maven.model.ActivationFile,getLocation,missingLocation,1
org.apache.maven.model.ActivationFile,setLocation,existsLocation,1
org.apache.maven.model.ActivationFile,setLocation,location,1
org.apache.maven.model.ActivationFile,setLocation,missingLocation,1
org.apache.maven.model.ActivationOS,getLocation,archLocation,1
org.apache.maven.model.ActivationOS,getLocation,familyLocation,1
org.apache.maven.model.ActivationOS,getLocation,location,1
org.apache.maven.model.ActivationOS,getLocation,nameLocation,1
org.apache.maven.model.ActivationOS,getLocation,versionLocation,1
org.apache.maven.model.ActivationOS,setLocation,archLocation,1
org.apache.maven.model.ActivationOS,setLocation,familyLocation,1
org.apache.maven.model.ActivationOS,setLocation,location,1
org.apache.maven.model.ActivationOS,setLocation,nameLocation,1
org.apache.maven.model.ActivationOS,setLocation,versionLocation,1
org.apache.maven.model.ActivationProperty,getLocation,location,1
org.apache.maven.model.ActivationProperty,getLocation,nameLocation,1
org.apache.maven.model.ActivationProperty,getLocation,valueLocation,1
org.apache.maven.model.ActivationProperty,setLocation,location,1
org.apache.maven.model.ActivationProperty,setLocation,nameLocation,1
org.apache.maven.model.ActivationProperty,setLocation,valueLocation,1
org.apache.maven.model.Build,getExtensions,extensions,1
org.apache.maven.model.Build,setExtensions,extensions,1
org.apache.maven.model.BuildBase,getFilters,filters,1
org.apache.maven.model.BuildBase,getResources,resources,1
org.apache.maven.model.BuildBase,getTestResources,testResources,1
org.apache.maven.model.BuildBase,setFilters,filters,1
org.apache.maven.model.BuildBase,setResources,resources,1
org.apache.maven.model.BuildBase,setTestResources,testResources,1
org.apache.maven.model.CiManagement,getLocation,location,1
org.apache.maven.model.CiManagement,getLocation,notifiersLocation,1
org.apache.maven.model.CiManagement,getLocation,systemLocation,1
org.apache.maven.model.CiManagement,getLocation,urlLocation,1
org.apache.maven.model.CiManagement,getNotifiers,notifiers,1
org.apache.maven.model.CiManagement,setLocation,location,1
org.apache.maven.model.CiManagement,setLocation,notifiersLocation,1
org.apache.maven.model.CiManagement,setLocation,systemLocation,1
org.apache.maven.model.CiManagement,setLocation,urlLocation,1
org.apache.maven.model.CiManagement,setNotifiers,notifiers,1
org.apache.maven.model.ConfigurationContainer,getLocation,configurationLocation,1
org.apache.maven.model.ConfigurationContainer,getLocation,inheritedLocation,1
org.apache.maven.model.ConfigurationContainer,getLocation,location,1
org.apache.maven.model.ConfigurationContainer,setLocation,configurationLocation,1
org.apache.maven.model.ConfigurationContainer,setLocation,inheritedLocation,1
org.apache.maven.model.ConfigurationContainer,setLocation,location,1
org.apache.maven.model.Contributor,getLocation,emailLocation,1
org.apache.maven.model.Contributor,getLocation,location,1
org.apache.maven.model.Contributor,getLocation,nameLocation,1
org.apache.maven.model.Contributor,getLocation,organizationLocation,1
org.apache.maven.model.Contributor,getLocation,organizationUrlLocation,1
org.apache.maven.model.Contributor,getLocation,propertiesLocation,1
org.apache.maven.model.Contributor,getLocation,rolesLocation,1
org.apache.maven.model.Contributor,getLocation,timezoneLocation,1
org.apache.maven.model.Contributor,getLocation,urlLocation,1
org.apache.maven.model.Contributor,getProperties,properties,1
org.apache.maven.model.Contributor,getRoles,roles,1
org.apache.maven.model.Contributor,setLocation,emailLocation,1
org.apache.maven.model.Contributor,setLocation,location,1
org.apache.maven.model.Contributor,setLocation,nameLocation,1
org.apache.maven.model.Contributor,setLocation,organizationLocation,1
org.apache.maven.model.Contributor,setLocation,organizationUrlLocation,1
org.apache.maven.model.Contributor,setLocation,propertiesLocation,1
org.apache.maven.model.Contributor,setLocation,rolesLocation,1
org.apache.maven.model.Contributor,setLocation,timezoneLocation,1
org.apache.maven.model.Contributor,setLocation,urlLocation,1
org.apache.maven.model.Contributor,setProperties,properties,1
org.apache.maven.model.Contributor,setRoles,roles,1
org.apache.maven.model.Dependency,getExclusions,exclusions,1
org.apache.maven.model.Dependency,getLocation,artifactIdLocation,1
org.apache.maven.model.Dependency,getLocation,classifierLocation,1
org.apache.maven.model.Dependency,getLocation,exclusionsLocation,1
org.apache.maven.model.Dependency,getLocation,groupIdLocation,1
org.apache.maven.model.Dependency,getLocation,location,1
org.apache.maven.model.Dependency,getLocation,optionalLocation,1
org.apache.maven.model.Dependency,getLocation,scopeLocation,1
org.apache.maven.model.Dependency,getLocation,systemPathLocation,1
org.apache.maven.model.Dependency,getLocation,typeLocation,1
org.apache.maven.model.Dependency,getLocation,versionLocation,1
org.apache.maven.model.Dependency,setExclusions,exclusions,1
org.apache.maven.model.Dependency,setLocation,artifactIdLocation,1
org.apache.maven.model.Dependency,setLocation,classifierLocation,1
org.apache.maven.model.Dependency,setLocation,exclusionsLocation,1
org.apache.maven.model.Dependency,setLocation,groupIdLocation,1
org.apache.maven.model.Dependency,setLocation,location,1
org.apache.maven.model.Dependency,setLocation,optionalLocation,1
org.apache.maven.model.Dependency,setLocation,scopeLocation,1
org.apache.maven.model.Dependency,setLocation,systemPathLocation,1
org.apache.maven.model.Dependency,setLocation,typeLocation,1
org.apache.maven.model.Dependency,setLocation,versionLocation,1
org.apache.maven.model.DependencyManagement,getDependencies,dependencies,1
org.apache.maven.model.DependencyManagement,getLocation,dependenciesLocation,1
org.apache.maven.model.DependencyManagement,getLocation,location,1
org.apache.maven.model.DependencyManagement,setDependencies,dependencies,1
org.apache.maven.model.DependencyManagement,setLocation,dependenciesLocation,1
org.apache.maven.model.DependencyManagement,setLocation,location,1
org.apache.maven.model.DeploymentRepository,equals,NOVALUE,1
org.apache.maven.model.DistributionManagement,getLocation,downloadUrlLocation,1
org.apache.maven.model.DistributionManagement,getLocation,location,1
org.apache.maven.model.DistributionManagement,getLocation,relocationLocation,1
org.apache.maven.model.DistributionManagement,getLocation,repositoryLocation,1
org.apache.maven.model.DistributionManagement,getLocation,siteLocation,1
org.apache.maven.model.DistributionManagement,getLocation,snapshotRepositoryLocation,1
org.apache.maven.model.DistributionManagement,getLocation,statusLocation,1
org.apache.maven.model.DistributionManagement,getRelocation,relocation,1
org.apache.maven.model.DistributionManagement,getRepository,repository,1
org.apache.maven.model.DistributionManagement,getSite,site,1
org.apache.maven.model.DistributionManagement,getSnapshotRepository,snapshotRepository,1
org.apache.maven.model.DistributionManagement,setLocation,downloadUrlLocation,1
org.apache.maven.model.DistributionManagement,setLocation,location,1
org.apache.maven.model.DistributionManagement,setLocation,relocationLocation,1
org.apache.maven.model.DistributionManagement,setLocation,repositoryLocation,1
org.apache.maven.model.DistributionManagement,setLocation,siteLocation,1
org.apache.maven.model.DistributionManagement,setLocation,snapshotRepositoryLocation,1
org.apache.maven.model.DistributionManagement,setLocation,statusLocation,1
org.apache.maven.model.DistributionManagement,setRelocation,relocation,1
org.apache.maven.model.DistributionManagement,setRepository,repository,1
org.apache.maven.model.DistributionManagement,setSite,site,1
org.apache.maven.model.DistributionManagement,setSnapshotRepository,snapshotRepository,1
org.apache.maven.model.Exclusion,getLocation,artifactIdLocation,1
org.apache.maven.model.Exclusion,getLocation,groupIdLocation,1
org.apache.maven.model.Exclusion,getLocation,location,1
org.apache.maven.model.Exclusion,setLocation,artifactIdLocation,1
org.apache.maven.model.Exclusion,setLocation,groupIdLocation,1
org.apache.maven.model.Exclusion,setLocation,location,1
org.apache.maven.model.Extension,getLocation,artifactIdLocation,1
org.apache.maven.model.Extension,getLocation,groupIdLocation,1
org.apache.maven.model.Extension,getLocation,location,1
org.apache.maven.model.Extension,getLocation,versionLocation,1
org.apache.maven.model.Extension,setLocation,artifactIdLocation,1
org.apache.maven.model.Extension,setLocation,groupIdLocation,1
org.apache.maven.model.Extension,setLocation,location,1
org.apache.maven.model.Extension,setLocation,versionLocation,1
org.apache.maven.model.InputLocation,getLocation,location,1
org.apache.maven.model.InputLocation,getLocations,locations,1
org.apache.maven.model.InputLocation,getSource,source,1
org.apache.maven.model.InputLocation,&lt;init&gt;,source,1
org.apache.maven.model.InputLocation,setLocation,location,1
org.apache.maven.model.InputLocation,setLocations,locations,1
org.apache.maven.model.IssueManagement,getLocation,location,1
org.apache.maven.model.IssueManagement,getLocation,systemLocation,1
org.apache.maven.model.IssueManagement,getLocation,urlLocation,1
org.apache.maven.model.IssueManagement,setLocation,location,1
org.apache.maven.model.IssueManagement,setLocation,systemLocation,1
org.apache.maven.model.IssueManagement,setLocation,urlLocation,1
org.apache.maven.model.License,getLocation,commentsLocation,1
org.apache.maven.model.License,getLocation,distributionLocation,1
org.apache.maven.model.License,getLocation,location,1
org.apache.maven.model.License,getLocation,nameLocation,1
org.apache.maven.model.License,getLocation,urlLocation,1
org.apache.maven.model.License,setLocation,commentsLocation,1
org.apache.maven.model.License,setLocation,distributionLocation,1
org.apache.maven.model.License,setLocation,location,1
org.apache.maven.model.License,setLocation,nameLocation,1
org.apache.maven.model.License,setLocation,urlLocation,1
org.apache.maven.model.MailingList,getLocation,archiveLocation,1
org.apache.maven.model.MailingList,getLocation,location,1
org.apache.maven.model.MailingList,getLocation,nameLocation,1
org.apache.maven.model.MailingList,getLocation,otherArchivesLocation,1
org.apache.maven.model.MailingList,getLocation,postLocation,1
org.apache.maven.model.MailingList,getLocation,subscribeLocation,1
org.apache.maven.model.MailingList,getLocation,unsubscribeLocation,1
org.apache.maven.model.MailingList,getOtherArchives,otherArchives,1
org.apache.maven.model.MailingList,setLocation,archiveLocation,1
org.apache.maven.model.MailingList,setLocation,location,1
org.apache.maven.model.MailingList,setLocation,nameLocation,1
org.apache.maven.model.MailingList,setLocation,otherArchivesLocation,1
org.apache.maven.model.MailingList,setLocation,postLocation,1
org.apache.maven.model.MailingList,setLocation,subscribeLocation,1
org.apache.maven.model.MailingList,setLocation,unsubscribeLocation,1
org.apache.maven.model.MailingList,setOtherArchives,otherArchives,1
org.apache.maven.model.Model,getBuild,build,1
org.apache.maven.model.Model,getCiManagement,ciManagement,1
org.apache.maven.model.Model,getContributors,contributors,1
org.apache.maven.model.Model,getDevelopers,developers,1
org.apache.maven.model.Model,getIssueManagement,issueManagement,1
org.apache.maven.model.Model,getLicenses,licenses,1
org.apache.maven.model.Model,getMailingLists,mailingLists,1
org.apache.maven.model.Model,getOrganization,organization,1
org.apache.maven.model.Model,getParent,parent,1
org.apache.maven.model.Model,getPrerequisites,prerequisites,1
org.apache.maven.model.Model,getProfiles,profiles,1
org.apache.maven.model.Model,getScm,scm,1
org.apache.maven.model.Model,setBuild,build,1
org.apache.maven.model.Model,setCiManagement,ciManagement,1
org.apache.maven.model.Model,setContributors,contributors,1
org.apache.maven.model.Model,setDevelopers,developers,1
org.apache.maven.model.Model,setIssueManagement,issueManagement,1
org.apache.maven.model.Model,setLicenses,licenses,1
org.apache.maven.model.Model,setMailingLists,mailingLists,1
org.apache.maven.model.Model,setOrganization,organization,1
org.apache.maven.model.Model,setParent,parent,1
org.apache.maven.model.Model,setPrerequisites,prerequisites,1
org.apache.maven.model.Model,setProfiles,profiles,1
org.apache.maven.model.Model,setScm,scm,1
org.apache.maven.model.ModelBase,getDependencies,dependencies,1
org.apache.maven.model.ModelBase,getDependencyManagement,dependencyManagement,1
org.apache.maven.model.ModelBase,getDistributionManagement,distributionManagement,1
org.apache.maven.model.ModelBase,getLocation,dependenciesLocation,1
org.apache.maven.model.ModelBase,getLocation,dependencyManagementLocation,1
org.apache.maven.model.ModelBase,getLocation,distributionManagementLocation,1
org.apache.maven.model.ModelBase,getLocation,location,1
org.apache.maven.model.ModelBase,getLocation,modulesLocation,1
org.apache.maven.model.ModelBase,getLocation,pluginRepositoriesLocation,1
org.apache.maven.model.ModelBase,getLocation,propertiesLocation,1
org.apache.maven.model.ModelBase,getLocation,reportingLocation,1
org.apache.maven.model.ModelBase,getLocation,reportsLocation,1
org.apache.maven.model.ModelBase,getLocation,repositoriesLocation,1
org.apache.maven.model.ModelBase,getModules,modules,1
org.apache.maven.model.ModelBase,getPluginRepositories,pluginRepositories,1
org.apache.maven.model.ModelBase,getProperties,properties,1
org.apache.maven.model.ModelBase,getReporting,reporting,1
org.apache.maven.model.ModelBase,getRepositories,repositories,1
org.apache.maven.model.ModelBase,setDependencies,dependencies,1
org.apache.maven.model.ModelBase,setDependencyManagement,dependencyManagement,1
org.apache.maven.model.ModelBase,setDistributionManagement,distributionManagement,1
org.apache.maven.model.ModelBase,setLocation,dependenciesLocation,1
org.apache.maven.model.ModelBase,setLocation,dependencyManagementLocation,1
org.apache.maven.model.ModelBase,setLocation,distributionManagementLocation,1
org.apache.maven.model.ModelBase,setLocation,location,1
org.apache.maven.model.ModelBase,setLocation,modulesLocation,1
org.apache.maven.model.ModelBase,setLocation,pluginRepositoriesLocation,1
org.apache.maven.model.ModelBase,setLocation,propertiesLocation,1
org.apache.maven.model.ModelBase,setLocation,reportingLocation,1
org.apache.maven.model.ModelBase,setLocation,reportsLocation,1
org.apache.maven.model.ModelBase,setLocation,repositoriesLocation,1
org.apache.maven.model.ModelBase,setModules,modules,1
org.apache.maven.model.ModelBase,setPluginRepositories,pluginRepositories,1
org.apache.maven.model.ModelBase,setProperties,properties,1
org.apache.maven.model.ModelBase,setReporting,reporting,1
org.apache.maven.model.ModelBase,setRepositories,repositories,1
org.apache.maven.model.Notifier,getConfiguration,configuration,1
org.apache.maven.model.Notifier,getLocation,addressLocation,1
org.apache.maven.model.Notifier,getLocation,configurationLocation,1
org.apache.maven.model.Notifier,getLocation,location,1
org.apache.maven.model.Notifier,getLocation,sendOnErrorLocation,1
org.apache.maven.model.Notifier,getLocation,sendOnFailureLocation,1
org.apache.maven.model.Notifier,getLocation,sendOnSuccessLocation,1
org.apache.maven.model.Notifier,getLocation,sendOnWarningLocation,1
org.apache.maven.model.Notifier,getLocation,typeLocation,1
org.apache.maven.model.Notifier,setConfiguration,configuration,1
org.apache.maven.model.Notifier,setLocation,addressLocation,1
org.apache.maven.model.Notifier,setLocation,configurationLocation,1
org.apache.maven.model.Notifier,setLocation,location,1
org.apache.maven.model.Notifier,setLocation,sendOnErrorLocation,1
org.apache.maven.model.Notifier,setLocation,sendOnFailureLocation,1
org.apache.maven.model.Notifier,setLocation,sendOnSuccessLocation,1
org.apache.maven.model.Notifier,setLocation,sendOnWarningLocation,1
org.apache.maven.model.Notifier,setLocation,typeLocation,1
org.apache.maven.model.Organization,getLocation,location,1
org.apache.maven.model.Organization,getLocation,nameLocation,1
org.apache.maven.model.Organization,getLocation,urlLocation,1
org.apache.maven.model.Organization,setLocation,location,1
org.apache.maven.model.Organization,setLocation,nameLocation,1
org.apache.maven.model.Organization,setLocation,urlLocation,1
org.apache.maven.model.Parent,getLocation,artifactIdLocation,1
org.apache.maven.model.Parent,getLocation,groupIdLocation,1
org.apache.maven.model.Parent,getLocation,location,1
org.apache.maven.model.Parent,getLocation,relativePathLocation,1
org.apache.maven.model.Parent,getLocation,versionLocation,1
org.apache.maven.model.Parent,setLocation,artifactIdLocation,1
org.apache.maven.model.Parent,setLocation,groupIdLocation,1
org.apache.maven.model.Parent,setLocation,location,1
org.apache.maven.model.Parent,setLocation,relativePathLocation,1
org.apache.maven.model.Parent,setLocation,versionLocation,1
org.apache.maven.model.PatternSet,getExcludes,excludes,1
org.apache.maven.model.PatternSet,getIncludes,includes,1
org.apache.maven.model.PatternSet,getLocation,excludesLocation,1
org.apache.maven.model.PatternSet,getLocation,includesLocation,1
org.apache.maven.model.PatternSet,getLocation,location,1
org.apache.maven.model.PatternSet,setExcludes,excludes,1
org.apache.maven.model.PatternSet,setIncludes,includes,1
org.apache.maven.model.PatternSet,setLocation,excludesLocation,1
org.apache.maven.model.PatternSet,setLocation,includesLocation,1
org.apache.maven.model.PatternSet,setLocation,location,1
org.apache.maven.model.Plugin,getDependencies,dependencies,1
org.apache.maven.model.Plugin,getExecutions,executions,1
org.apache.maven.model.Plugin,getExecutionsAsMap,executionMap,1
org.apache.maven.model.Plugin,setDependencies,dependencies,1
org.apache.maven.model.Plugin,setExecutions,executions,1
org.apache.maven.model.PluginConfiguration,getPluginManagement,pluginManagement,1
org.apache.maven.model.PluginConfiguration,setPluginManagement,pluginManagement,1
org.apache.maven.model.PluginContainer,getLocation,location,1
org.apache.maven.model.PluginContainer,getLocation,pluginsLocation,1
org.apache.maven.model.PluginContainer,getPlugins,plugins,1
org.apache.maven.model.PluginContainer,getPluginsAsMap,pluginMap,1
org.apache.maven.model.PluginContainer,setLocation,location,1
org.apache.maven.model.PluginContainer,setLocation,pluginsLocation,1
org.apache.maven.model.PluginContainer,setPlugins,plugins,1
org.apache.maven.model.PluginExecution,getGoals,goals,1
org.apache.maven.model.PluginExecution,setGoals,goals,1
org.apache.maven.model.Prerequisites,getLocation,location,1
org.apache.maven.model.Prerequisites,getLocation,mavenLocation,1
org.apache.maven.model.Prerequisites,setLocation,location,1
org.apache.maven.model.Prerequisites,setLocation,mavenLocation,1
org.apache.maven.model.Profile,getActivation,activation,1
org.apache.maven.model.Profile,getBuild,build,1
org.apache.maven.model.Profile,setActivation,activation,1
org.apache.maven.model.Profile,setBuild,build,1
org.apache.maven.model.Relocation,getLocation,artifactIdLocation,1
org.apache.maven.model.Relocation,getLocation,groupIdLocation,1
org.apache.maven.model.Relocation,getLocation,location,1
org.apache.maven.model.Relocation,getLocation,messageLocation,1
org.apache.maven.model.Relocation,getLocation,versionLocation,1
org.apache.maven.model.Relocation,setLocation,artifactIdLocation,1
org.apache.maven.model.Relocation,setLocation,groupIdLocation,1
org.apache.maven.model.Relocation,setLocation,location,1
org.apache.maven.model.Relocation,setLocation,messageLocation,1
org.apache.maven.model.Relocation,setLocation,versionLocation,1
org.apache.maven.model.ReportPlugin,getReportSets,reportSets,1
org.apache.maven.model.ReportPlugin,getReportSetsAsMap,reportSetMap,1
org.apache.maven.model.ReportPlugin,setReportSets,reportSets,1
org.apache.maven.model.ReportSet,getReports,reports,1
org.apache.maven.model.ReportSet,setReports,reports,1
org.apache.maven.model.Reporting,getLocation,excludeDefaultsLocation,1
org.apache.maven.model.Reporting,getLocation,location,1
org.apache.maven.model.Reporting,getLocation,outputDirectoryLocation,1
org.apache.maven.model.Reporting,getLocation,pluginsLocation,1
org.apache.maven.model.Reporting,getPlugins,plugins,1
org.apache.maven.model.Reporting,getReportPluginsAsMap,reportPluginMap,1
org.apache.maven.model.Reporting,setLocation,excludeDefaultsLocation,1
org.apache.maven.model.Reporting,setLocation,location,1
org.apache.maven.model.Reporting,setLocation,outputDirectoryLocation,1
org.apache.maven.model.Reporting,setLocation,pluginsLocation,1
org.apache.maven.model.Reporting,setPlugins,plugins,1
org.apache.maven.model.Repository,getReleases,releases,1
org.apache.maven.model.Repository,getSnapshots,snapshots,1
org.apache.maven.model.Repository,setReleases,releases,1
org.apache.maven.model.Repository,setSnapshots,snapshots,1
org.apache.maven.model.Repository,equals,NOVALUE,1
org.apache.maven.model.RepositoryBase,getLocation,idLocation,1
org.apache.maven.model.RepositoryBase,getLocation,layoutLocation,1
org.apache.maven.model.RepositoryBase,getLocation,location,1
org.apache.maven.model.RepositoryBase,getLocation,nameLocation,1
org.apache.maven.model.RepositoryBase,getLocation,urlLocation,1
org.apache.maven.model.RepositoryBase,setLocation,idLocation,1
org.apache.maven.model.RepositoryBase,setLocation,layoutLocation,1
org.apache.maven.model.RepositoryBase,setLocation,location,1
org.apache.maven.model.RepositoryBase,setLocation,nameLocation,1
org.apache.maven.model.RepositoryBase,setLocation,urlLocation,1
org.apache.maven.model.RepositoryPolicy,getLocation,checksumPolicyLocation,1
org.apache.maven.model.RepositoryPolicy,getLocation,enabledLocation,1
org.apache.maven.model.RepositoryPolicy,getLocation,location,1
org.apache.maven.model.RepositoryPolicy,getLocation,updatePolicyLocation,1
org.apache.maven.model.RepositoryPolicy,setLocation,checksumPolicyLocation,1
org.apache.maven.model.RepositoryPolicy,setLocation,enabledLocation,1
org.apache.maven.model.RepositoryPolicy,setLocation,location,1
org.apache.maven.model.RepositoryPolicy,setLocation,updatePolicyLocation,1
org.apache.maven.model.Resource,initMergeId,mergeIdCounter,1
org.apache.maven.model.Scm,getLocation,childScmConnectionInheritAppendPathLocation,1
org.apache.maven.model.Scm,getLocation,childScmDeveloperConnectionInheritAppendPathLocation,1
org.apache.maven.model.Scm,getLocation,childScmUrlInheritAppendPathLocation,1
org.apache.maven.model.Scm,getLocation,connectionLocation,1
org.apache.maven.model.Scm,getLocation,developerConnectionLocation,1
org.apache.maven.model.Scm,getLocation,location,1
org.apache.maven.model.Scm,getLocation,tagLocation,1
org.apache.maven.model.Scm,getLocation,urlLocation,1
org.apache.maven.model.Scm,setLocation,childScmConnectionInheritAppendPathLocation,1
org.apache.maven.model.Scm,setLocation,childScmDeveloperConnectionInheritAppendPathLocation,1
org.apache.maven.model.Scm,setLocation,childScmUrlInheritAppendPathLocation,1
org.apache.maven.model.Scm,setLocation,connectionLocation,1
org.apache.maven.model.Scm,setLocation,developerConnectionLocation,1
org.apache.maven.model.Scm,setLocation,location,1
org.apache.maven.model.Scm,setLocation,tagLocation,1
org.apache.maven.model.Scm,setLocation,urlLocation,1
org.apache.maven.model.Site,getLocation,childSiteUrlInheritAppendPathLocation,1
org.apache.maven.model.Site,getLocation,idLocation,1
org.apache.maven.model.Site,getLocation,location,1
org.apache.maven.model.Site,getLocation,nameLocation,1
org.apache.maven.model.Site,getLocation,urlLocation,1
org.apache.maven.model.Site,setLocation,childSiteUrlInheritAppendPathLocation,1
org.apache.maven.model.Site,setLocation,idLocation,1
org.apache.maven.model.Site,setLocation,location,1
org.apache.maven.model.Site,setLocation,nameLocation,1
org.apache.maven.model.Site,setLocation,urlLocation,1
org.apache.maven.model.building.ArtifactModelSource,equals,NOVALUE,1
org.apache.maven.model.building.DefaultModelBuilder,checkPluginVersions,NOVALUE,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setLocationTracking,locationTracking,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setProcessPlugins,processPlugins,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setTwoPhaseBuilding,twoPhaseBuilding,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setValidationLevel,validationLevel,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getActiveProfileIds,activeProfileIds,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getBuildStartTime,buildStartTime,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getFileModel,fileModel,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getInactiveProfileIds,inactiveProfileIds,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getModelCache,modelCache,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getModelResolver,modelResolver,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getProfiles,profiles,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getSystemProperties,systemProperties,1
org.apache.maven.model.building.DefaultModelBuildingRequest,getUserProperties,userProperties,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setBuildStartTime,buildStartTime,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setFileModel,fileModel,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setModelCache,modelCache,1
org.apache.maven.model.building.DefaultModelBuildingRequest,setModelResolver,modelResolver,1
org.apache.maven.model.building.DefaultModelBuildingRequest,NOVALUE,modelSource,1
org.apache.maven.model.building.DefaultModelBuildingRequest,NOVALUE,pomFile,1
org.apache.maven.model.building.DefaultModelProblem,getException,exception,1
org.apache.maven.model.building.DefaultModelProblem,&lt;init&gt;,exception,1
org.apache.maven.model.building.DefaultTransformerContext$Holder,computeIfAbsent,model,1
org.apache.maven.model.building.DefaultTransformerContext$Holder,get,model,1
org.apache.maven.model.building.DefaultTransformerContext$Holder,get,NOVALUE,1
org.apache.maven.model.building.FileModelSource,equals,NOVALUE,1
org.apache.maven.model.building.FilterModelBuildingRequest,setRawModel,NOVALUE,1
org.apache.maven.model.building.ModelBuildingException,NOVALUE,result,1
org.apache.maven.model.building.ModelProblemCollectorRequest,getException,exception,1
org.apache.maven.model.building.ModelProblemCollectorRequest,getLocation,location,1
org.apache.maven.model.building.ModelProblemCollectorRequest,setException,exception,1
org.apache.maven.model.building.ModelProblemCollectorRequest,setLocation,location,1
org.apache.maven.model.interpolation.StringSearchModelInterpolator$InterpolateObjectAction$CacheItem,&lt;init&gt;,NOVALUE,1
org.apache.maven.model.io.DefaultModelWriter,write,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3Reader,getDoubleValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3Reader,getFloatValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3Reader,getIntegerValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3Reader,getLongValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3Reader,getBooleanValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3Reader,getDateValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,getDoubleValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,getFloatValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,getIntegerValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,getLongValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,getBooleanValue,NOVALUE,1
org.apache.maven.model.io.xpp3.MavenXpp3ReaderEx,getDateValue,NOVALUE,1
org.apache.maven.model.merge.ModelMerger$MergingList,NOVALUE,keyComputer,1
org.apache.maven.model.profile.DefaultProfileActivationContext,getProjectProperties,projectProperties,1
org.apache.maven.model.profile.DefaultProfileSelector,&lt;init&gt;,activators,1
org.apache.maven.model.resolution.InvalidRepositoryException,getRepository,repository,1
org.apache.maven.model.superpom.DefaultSuperPomProvider,getSuperModel,superModel,1
org.apache.maven.model.superpom.DefaultSuperPomProvider,getSuperModel,NOVALUE,1
org.apache.maven.model.transform.pull.BufferingParser,getAttributeName,attributes,1
org.apache.maven.model.transform.pull.BufferingParser,getAttributeNamespace,attributes,1
org.apache.maven.model.transform.pull.BufferingParser,getAttributePrefix,attributes,1
org.apache.maven.model.transform.pull.BufferingParser,getAttributeType,attributes,1
org.apache.maven.model.transform.pull.BufferingParser,getAttributeValue,attributes,1
org.apache.maven.model.transform.pull.BufferingParser,isAttributeDefault,attributes,1
org.apache.maven.model.transform.pull.BufferingParser$Event,NOVALUE,namespaces,1
org.apache.maven.model.transform.pull.BufferingParser$Event,NOVALUE,attributes,1
org.apache.maven.model.transform.pull.BufferingParser$Namespace,NOVALUE,prefix,1
org.apache.maven.model.transform.pull.BufferingParser$Namespace,NOVALUE,uri,1
org.apache.maven.model.transform.pull.XmlUtils,newWriter,NOVALUE,1
org.apache.maven.model.transform.pull.XmlUtils,writeDocument,NOVALUE,1
org.apache.maven.plugin.AbstractMojo,getPluginContext,pluginContext,1
org.apache.maven.plugin.AbstractMojo,setPluginContext,pluginContext,1
org.apache.maven.plugin.CycleDetectedInPluginGraphException,getPlugin,plugin,1
org.apache.maven.plugin.CycleDetectedInPluginGraphException,&lt;init&gt;,plugin,1
org.apache.maven.plugin.DefaultBuildPluginManager,&lt;init&gt;,legacySupport,1
org.apache.maven.plugin.DefaultBuildPluginManager,&lt;init&gt;,mavenPluginManager,1
org.apache.maven.plugin.ExtensionRealmCache$CacheRecord,getArtifacts,artifacts,1
org.apache.maven.plugin.ExtensionRealmCache$CacheRecord,getDescriptor,descriptor,1
org.apache.maven.plugin.MojoExecution,getForkedExecutions,forkedExecutions,1
org.apache.maven.plugin.MojoExecution,getPlugin,plugin,1
org.apache.maven.plugin.MojoExecution,&lt;init&gt;,plugin,1
org.apache.maven.plugin.PluginArtifactsCache$CacheRecord,getArtifacts,artifacts,1
org.apache.maven.plugin.PluginArtifactsCache$CacheRecord,getException,exception,1
