class,method_name,count
org.apache.cassandra.utils.concurrent.Ref$Visitor,NOVALUE,2
org.apache.cassandra.utils.memory.BufferPool$MicroQueueOfChunks,removeIf,2
org.apache.cassandra.audit.AuditLogManager,&lt;init&gt;,1
org.apache.cassandra.auth.CassandraAuthorizer,list,1
org.apache.cassandra.auth.CassandraLoginModule,initialize,1
org.apache.cassandra.auth.CassandraPrincipal,&lt;init&gt;,1
org.apache.cassandra.auth.CassandraRoleManager,lambda$static$0,1
org.apache.cassandra.auth.JMXResource,exists,1
org.apache.cassandra.auth.RoleOptions,getOptions,1
org.apache.cassandra.batchlog.Batch,getEncodedMutations,1
org.apache.cassandra.batchlog.BatchlogManager,setRate,1
org.apache.cassandra.batchlog.BatchlogManager,processBatchlogEntries,1
org.apache.cassandra.batchlog.BatchlogManager$ReplayingBatch,&lt;init&gt;,1
org.apache.cassandra.cache.AutoSavingCache$Writer,saveCache,1
org.apache.cassandra.cache.CaffeineCache,&lt;init&gt;,1
org.apache.cassandra.cache.ChunkCache,enable,1
org.apache.cassandra.cache.ChunkCache$CachingRebufferer,&lt;init&gt;,1
org.apache.cassandra.cache.ChunkCache$CachingRebufferer,rebuffer,1
org.apache.cassandra.cache.ChunkCache$Key,equals,1
org.apache.cassandra.cache.InstrumentingCache,&lt;init&gt;,1
org.apache.cassandra.cache.KeyCacheKey,&lt;init&gt;,1
org.apache.cassandra.cache.RefCountedMemory,equals,1
org.apache.cassandra.concurrent.AbstractLocalAwareExecutorService$FutureTask,run,1
org.apache.cassandra.concurrent.ExecutorLocal,NOVALUE,1
org.apache.cassandra.concurrent.NamedThreadFactory,&lt;init&gt;,1
org.apache.cassandra.concurrent.SEPExecutor,getMaximumPoolSize,1
org.apache.cassandra.config.Config,setClientMode,1
org.apache.cassandra.config.Config,log,1
org.apache.cassandra.config.Config,&lt;init&gt;,1
org.apache.cassandra.config.DatabaseDescriptor,clientInitialization,1
org.apache.cassandra.config.DatabaseDescriptor,daemonInitialization,1
org.apache.cassandra.config.DatabaseDescriptor,toolInitialization,1
org.apache.cassandra.config.DatabaseDescriptor,getReplaceNode,1
org.apache.cassandra.config.DatabaseDescriptor,setAuthenticator,1
org.apache.cassandra.config.DatabaseDescriptor,setAuthorizer,1
org.apache.cassandra.config.DatabaseDescriptor,setBroadcastAddress,1
org.apache.cassandra.config.DatabaseDescriptor,setBroadcastRpcAddress,1
org.apache.cassandra.config.DatabaseDescriptor,setListenAddress,1
org.apache.cassandra.config.DatabaseDescriptor,setNetworkAuthorizer,1
org.apache.cassandra.config.DatabaseDescriptor,setRoleManager,1
org.apache.cassandra.config.DatabaseDescriptor,getAuthenticator,1
org.apache.cassandra.config.DatabaseDescriptor,getAuthorizer,1
org.apache.cassandra.config.DatabaseDescriptor,getBroadcastAddress,1
org.apache.cassandra.config.DatabaseDescriptor,getBroadcastRpcAddress,1
org.apache.cassandra.config.DatabaseDescriptor,getListenAddress,1
org.apache.cassandra.config.DatabaseDescriptor,getNetworkAuthorizer,1
org.apache.cassandra.config.DatabaseDescriptor,getRoleManager,1
org.apache.cassandra.config.DatabaseDescriptor,getRpcAddress,1
org.apache.cassandra.config.DatabaseDescriptor$ByteUnit,toBytes,1
org.apache.cassandra.config.EncryptionOptions,&lt;init&gt;,1
org.apache.cassandra.config.EncryptionOptions$ServerEncryptionOptions,equals,1
org.apache.cassandra.config.ParameterizedClass,equals,1
org.apache.cassandra.config.TransparentDataEncryptionOptions,equals,1
org.apache.cassandra.config.YamlConfigurationLoader,loadConfig,1
org.apache.cassandra.cql3.BatchQueryOptions,getQueryOrIdList,1
org.apache.cassandra.cql3.CQL3Type$Collection,getType,1
org.apache.cassandra.cql3.CQL3Type$Collection,&lt;init&gt;,1
org.apache.cassandra.cql3.CQL3Type$Custom,getType,1
org.apache.cassandra.cql3.CQL3Type$Custom,&lt;init&gt;,1
